,Ticker,close,date,num of weeks,open,volume,Market Cap,rebound
1355,BB,8.29,20120810,3,6.99,143259797,7122161741,1
1356,BB,7.47,20120817,26,8.32,68630462,7122161741,0
1357,BB,8.1,20120706,26,7.53,138288760,7122161741,0
1358,BB,16.17,20120113,4,15.39,81342195,7122161741,1
1359,BB,23.36,20111007,1,20.22,164742596,7122161741,1
1360,BB,29.18,20110826,3,27.49,102529835,7122161741,1
1361,BB,23.93,20110916,26,29.88,196586362,7122161741,0
1362,BB,66.87,20110211,6,63.62,55483413,7122161741,1
1363,BB,71.33,20100212,3,67.78,80716306,7122161741,1
1364,BB,77.09,20090807,4,76.93,59395625,7122161741,1
1365,BB,45.01,20090327,3,42.72,95074651,7122161741,1
1366,BB,47.46,20090109,4,42.23,115335505,7122161741,1
1367,BB,52.64,20090123,15,51.4501,91513564,7122161741,1
1368,BB,115.34,20080328,6,106.88,112055558,7122161741,1
1369,BB,16.17,20120113,26,15.39,81342195,7122161741,0
1370,PEO,25.56,20110902,26,25.67,258959,606709791,0
1371,PEO,29.26,20110204,2,28.6,569176,606709791,1
1372,PEO,30.54,20110304,13,30.35,326005,606709791,1
1373,BTO,3.85,20081128,1,3.18,2893687,746368196,1
1374,BTO,3.85,20081128,1,3.18,2893687,746368196,1
1375,BTO,3.85,20081128,1,3.18,2893687,746368196,1
1376,BTO,4.9,20080801,3,4.58,1528078,746368196,1
1377,ST,30.81,20111028,4,29.8,2430600,9494960394,1
1378,ST,55.5,20150515,20,56.46,5207100,9494960394,1
1379,ST,33.29,20110218,1,32.5,16196400,9494960394,1
1380,DDF,4.9,20081017,1,4.25,133123,85415446,1
1381,DDF,7.54,20100319,26,7.25,94588,85415446,1
1382,DDF,7.782999999999999,20100401,26,7.73,90616,85415446,0
1383,NMI,9.1,20081017,1,8.6,137370,96567924,1
1384,LXP,3.5,20090717,1,2.97,6265800,2223626051,1
1385,LXP,2.74,20090313,1,2.17,10299400,2223626051,1
1386,LXP,2.74,20090313,1,2.17,10299400,2223626051,1
1387,LXP,2.74,20090313,1,2.17,10299400,2223626051,1
1388,LXP,4.85,20081128,1,3.54,6973700,2223626051,1
1389,LXP,4.85,20081128,1,3.54,6973700,2223626051,1
1390,LXP,15.4,20080201,2,13.96,6120900,2223626051,1
1391,BKU,29.15,20110211,1,28.57,2674000,4619986755,1
1392,HTY,12.0464,20091106,8,11.51,136175,105928109,1
1393,HTY,10.054,20081017,1,8.95,319542,105928109,1
1394,HTY,12.75,20091113,26,12.15,170090,105928109,0
1395,HTY,13.75,20080905,26,14.2,86710,105928109,0
1396,LH,125.32,20160429,1,125.29,7034457,17943268000,1
1397,LH,95.25,20120713,6,91.64,4582500,17943268000,1
1398,LH,88.64,20120120,5,87.84,2892600,17943268000,1
1399,LH,63.66,20081107,4,61.49,6558200,17943268000,1
1400,EEX,21.71,20170609,1,21.21,785563,1594457940,1
1401,PCN,9.491,20081017,1,9.15,1306924,659776712,1
1402,PCN,11.95,20090102,21,10.91,1115602,659776712,1
1403,RS,55.04,20110204,1,52.58,3905200,6643312436,1
1404,RS,48.42,20100108,9,44.08,4704300,6643312436,1
1405,RS,20.62,20081128,1,15.07,5771200,6643312436,1
1406,RS,22.87,20081212,4,18.76,8575500,6643312436,1
1407,RS,33.04,20090515,26,36.61,5797400,6643312436,0
1408,RS,53.42,20080222,5,50.4,4277800,6643312436,1
1409,LAD,112.29,20150710,2,112.95,1328717,3128007195,1
1410,LAD,23.68,20111202,2,20.08,2482400,3128007195,1
1411,LAD,18.19,20110429,5,15.22,1860800,3128007195,1
1412,LAD,8.12,20100723,3,6.46,1001400,3128007195,1
1413,LAD,6.71,20100305,3,6.42,1792300,3128007195,1
1414,LAD,6.71,20100305,3,6.42,1792300,3128007195,1
1415,LAD,6.71,20100305,3,6.42,1792300,3128007195,1
1416,LAD,9.23,20100108,6,8.27,3283900,3128007195,1
1417,LAD,2.87,20090313,1,2.04,234000,3128007195,1
1418,LAD,4.1,20081031,1,2.1,1362400,3128007195,1
1419,LAD,4.1,20081031,3,2.1,1362400,3128007195,1
1420,LAD,2.5,20081017,26,2.4,604600,3128007195,0
1421,PBR,6.74,20160624,4,6.91,119813531,79897543696,1
1422,PBR,6.88,20160513,1,7.19,162226051,79897543696,1
1423,PBR,6.88,20160513,19,7.19,162226051,79897543696,1
1424,PBR,6.76,20150402,3,5.715,161270860,79897543696,1
1425,PBR,7.75,20150410,5,6.89,294644462,79897543696,1
1426,PBR,8.79,20150417,26,7.79,397908910,79897543696,0
1427,PBR,7.25,20150123,26,7.15,143232098,79897543696,0
1428,PBR,15.87,20140613,7,14.79,91236389,79897543696,1
1429,PBR,14.03,20140411,3,13.67,186981295,79897543696,1
1430,PBR,13.18,20140328,2,11.66,170390191,79897543696,1
1431,PBR,16.52,20130419,26,16.3,79849308,79897543696,0
1432,PBR,19.07,20121228,26,19.83,44500391,79897543696,0
1433,PBR,22.28,20120817,26,21.9,59261873,79897543696,0
1434,PBR,26.89,20081031,1,20.71,187235740,79897543696,1
1435,PBR,26.77,20081107,1,26.49,140634216,79897543696,1
1436,JHS,9.97,20081107,26,9.8,111067,171903595,0
1437,TEX,22.4,20160129,1,15.07,39649599,4146971000,1
1438,TEX,20.57,20151009,2,18.67,7424700,4146971000,1
1439,TEX,25.77,20150814,1,21.07,29565631,4146971000,1
1440,TEX,25.77,20150814,5,21.07,29565631,4146971000,1
1441,TEX,27.31,20150220,3,25.05,20646630,4146971000,1
1442,TEX,25.61,20150306,26,27.27,10431583,4146971000,0
1443,TEX,28.13,20141205,26,28.5,10233217,4146971000,0
1444,TEX,28.49,20130726,2,29.02,8292500,4146971000,1
1445,TEX,16.25,20111202,1,13.48,22256300,4146971000,1
1446,TEX,13.59,20111014,2,12.05,19067000,4146971000,1
1447,TEX,13.51,20111230,26,13.42,7440300,4146971000,0
1448,TEX,38.17,20110218,3,36.67,8867800,4146971000,1
1449,TEX,22.72,20100305,4,19.64,18190200,4146971000,1
1450,TEX,22.72,20100305,4,19.64,18190200,4146971000,1
1451,TEX,17.89,20090911,6,16.92,8828900,4146971000,1
1452,TEX,12.99,20090717,1,10.7,11992300,4146971000,1
1453,TEX,9.6,20090313,1,7.5,19432600,4146971000,1
1454,TEX,9.6,20090313,1,7.5,19432600,4146971000,1
1455,TEX,14.26,20081128,1,10.79,10555200,4146971000,1
1456,TEX,10.06,20081121,26,11.98,15588900,4146971000,0
1457,TEX,60.56,20080201,2,55.99,12159000,4146971000,1
1458,CLH,60.9,20140425,2,55.31,5468100,3143298425,1
1459,CLH,60.9,20140425,16,55.31,5468100,3143298425,1
1460,CLH,62.53,20131025,10,61.08,1775600,3143298425,1
1461,CLH,103.56,20110408,10,99.05,1323900,3143298425,1
1462,CLH,71.64,20080606,8,71.17,1013400,3143298425,1
1463,CLH,71.64,20080606,8,71.17,1013400,3143298425,1
1464,ABC,93.58,20170602,6,90.66,5657979,22388303356,1
1465,ABC,85.55,20160715,9,81.97,11183534,22388303356,1
1466,ABC,89.35,20160805,26,85.28,14100237,22388303356,0
1467,ABC,36.29,20090508,7,34.26,9237900,22388303356,1
1468,ABC,34.4,20081219,10,33.09,10623800,22388303356,1
1469,ABC,36.32,20090130,26,36.15,11857800,22388303356,0
1470,SHLX,38.79,20151009,2,33.79,2323674,5719850960,1
1471,SHLX,38.79,20151009,2,33.79,2323674,5719850960,1
1472,BW,17.25,20161209,5,15.69,1951167,261211323,1
1473,BW,13.75,20161104,26,15.83,2409530,261211323,0
1474,BW,21.62,20160318,3,20.0,1337983,261211323,1
1475,ROYT,1.21,20170127,5,1.14,619624,100316211,1
1476,ROYT,1.21,20170127,5,1.14,619624,100316211,1
1477,ROYT,1.21,20170127,5,1.14,619624,100316211,1
1478,ROYT,1.32,20161125,2,1.25,719800,100316211,1
1479,ROYT,1.24,20160304,3,0.94,898476,100316211,1
1480,ROYT,1.12,20160129,1,0.85,940156,100316211,1
1481,ROYT,2.58,20150828,1,2.13,984064,100316211,1
1482,ROYT,1.29,20160108,26,1.34,414199,100316211,0
1483,ROYT,4.24,20150501,26,4.25,578699,100316211,0
1484,ROYT,4.15,20150508,26,4.25,994845,100316211,0
1485,ROYT,11.78,20140829,3,10.66,4548243,100316211,1
1486,ROYT,9.88,20141107,26,9.36,2451625,100316211,0
1487,ROYT,12.06,20140718,26,12.79,3232785,100316211,0
1488,CRY,14.57,20160729,5,11.94,3520620,666788646,1
1489,CRY,7.49,20131011,6,6.76,731700,666788646,1
1490,CRY,6.97,20130809,7,7.06,328700,666788646,1
1491,CRY,6.19,20100611,3,5.06,1463800,666788646,1
1492,CRY,6.19,20100611,6,5.06,1463800,666788646,1
1493,CRY,5.61,20090605,1,4.8,1800400,666788646,1
1494,CRY,4.83,20090313,1,4.1,1216100,666788646,1
1495,CRY,6.14,20090508,10,5.65,1523600,666788646,1
1496,CRY,8.58,20090206,26,8.13,914400,666788646,0
1497,CRY,12.96,20080725,6,11.35,1767900,666788646,1
1498,LB,49.66,20171110,13,47.08,18688488,14689079811,1
1499,LB,45.11,20170707,26,54.35,29345871,14689079811,0
1500,LB,47.46,20170413,26,47.22,12946222,14689079811,0
1501,LB,77.76,20160819,8,73.98,14039557,14689079811,1
1502,LB,73.9,20160729,10,71.85,9879613,14689079811,1
1503,LB,96.34,20151009,6,93.27,9250972,14689079811,1
1504,LB,8.23,20090313,1,6.34,29009500,14689079811,1
1505,LB,9.31,20081128,1,7.78,31732400,14689079811,1
1506,LB,9.31,20081128,1,7.78,31732400,14689079811,1
1507,LB,17.14,20080320,2,15.66,22311800,14689079811,1
1508,LB,19.33,20080201,3,17.0,24148900,14689079811,1
1509,PWR,29.32,20150529,26,29.44,6566533,6048035681,0
1510,PWR,18.83,20110916,4,17.5195,7979500,6048035681,1
1511,PWR,21.69,20111028,20,20.48,9057700,6048035681,1
1512,PWR,19.94,20101210,4,18.63,12489300,6048035681,1
1513,PWR,22.85,20100618,6,21.95,15849500,6048035681,1
1514,PWR,20.34,20100409,9,19.55,12345500,6048035681,1
1515,PWR,21.46,20090717,1,20.06,11422800,6048035681,1
1516,PWR,29.19,20080523,1,30.61,8217300,6048035681,1
1517,JEC,54.74,20140613,3,56.52,4939700,9922723731,1
1518,JEC,40.69,20111118,3,38.69,12704100,9922723731,1
1519,JEC,41.44,20100305,4,38.91,7102500,9922723731,1
1520,JEC,41.74,20100108,4,38.1,11203400,9922723731,1
1521,JEC,40.35,20090313,1,32.21,18934800,9922723731,1
1522,JEC,44.77,20081128,1,30.99,15968500,9922723731,1
1523,JEC,36.43,20081031,1,29.68,13756800,9922723731,1
1524,JEC,31.01,20081114,26,37.47,14240000,9922723731,0
1525,FMX,90.49,20160513,8,90.04,1887018,34365285097,1
1526,FMX,42.65,20091106,1,42.46,7760991,34365285097,1
1527,FMX,25.29,20081031,1,20.45,10214924,34365285097,1
1528,FMX,27.51,20081128,1,25.96,3907045,34365285097,1
1529,TCF,11.69,20120120,7,11.2,5140248,3811741064,1
1530,TCF,10.53,20111014,3,10.04,6875069,3811741064,1
1531,TCF,10.32,20111230,26,10.46,2812038,3811741064,0
1532,TCF,15.4,20101210,6,14.26,7916345,3811741064,1
1533,TCF,16.79,20110218,19,16.39,12940331,3811741064,1
1534,TCF,14.64,20100129,7,14.36,10404798,3811741064,1
1535,TCF,12.62,20090123,1,10.3,15911688,3811741064,1
1536,TCF,13.41,20080718,1,11.24,25460246,3811741064,1
1537,TCF,18.2,20080912,8,17.68,26913639,3811741064,1
1538,TCF,18.51,20080125,1,14.65,13126097,3811741064,1
1539,TCF,22.02,20080201,4,18.41,13399273,3811741064,1
1540,EPAM,38.34,20140117,5,36.52,884300,5959900330,1
1541,EPAM,16.8,20120316,4,14.95,1123100,5959900330,1
1542,CB,48.51,20081024,2,47.34,22213400,69535811283,1
1543,CB,66.0,20080919,8,51.05,29902200,69535811283,1
1544,CB,66.0,20080919,10,51.05,29902200,69535811283,1
1545,UGP,22.39,20160722,6,21.64,2191986,13787718279,1
1546,UGP,20.49,20081017,1,17.01,659096,13787718279,1
1547,UGP,55.42,20100827,15,55.5,263050,13787718279,1
1548,CM,64.62,20091231,2,64.26,484598,43410801583,1
1549,CM,39.01,20081205,2,38.44,8734946,43410801583,1
1550,CM,35.76,20090123,26,37.14,2967937,43410801583,0
1551,CSS,26.79,20131108,5,25.66,83400,246108259,1
1552,CSS,25.12,20130927,4,24.76,72700,246108259,1
1553,CSS,20.95,20110701,4,19.91,110400,246108259,1
1554,CSS,20.08,20110624,20,18.14,207800,246108259,1
1555,CSS,20.64,20101210,4,19.1,95800,246108259,1
1556,CSS,17.95,20101008,8,17.32,82800,246108259,1
1557,CSS,20.68,20100319,3,19.09,146900,246108259,1
1558,CSS,12.81,20090313,1,10.93,203000,246108259,1
1559,CSS,12.81,20090313,1,10.93,203000,246108259,1
1560,CSS,22.2,20081031,1,16.76,279900,246108259,1
1561,CSS,14.71,20090220,26,15.36,150300,246108259,0
1562,TPB,10.18,20160624,1,7.56,1399833,410705374,1
1563,TPB,10.18,20160624,1,7.56,1399833,410705374,1
1564,NHF,7.51,20100319,6,7.45,2129135,566867439,1
1565,NHF,6.16,20090102,3,5.65,1082230,566867439,1
1566,NHF,6.35,20081128,1,5.44,754790,566867439,1
1567,NHF,5.92,20090206,26,5.8,919021,566867439,0
1568,NHF,6.49,20081010,26,9.0,2329274,566867439,0
1569,GOL,13.16,20170707,1,11.45,2273797,26899115602,1
1570,GOL,15.79,20170106,2,14.3,726060,26899115602,1
1571,GOL,19.25,20170127,9,17.85,569069,26899115602,1
1572,GOL,10.7,20160624,3,7.77,3091484,26899115602,1
1573,GOL,5.3689,20160226,1,0.47,1763760,26899115602,1
1574,GOL,0.55,20160129,1,0.27,14061332,26899115602,1
1575,GOL,0.55,20160129,2,0.27,14061332,26899115602,1
1576,GOL,1.13,20151009,2,0.9399,4903894,26899115602,1
1577,GOL,0.6,20151224,26,0.7001,1878700,26899115602,0
1578,GOL,2.82,20150424,3,2.7,3800921,26899115602,1
1579,GOL,5.51,20141121,4,4.93,9190417,26899115602,1
1580,GOL,4.91,20140328,2,4.57,10633365,26899115602,1
1581,GOL,4.59,20131108,2,5.06,15239361,26899115602,1
1582,GOL,6.29,20121228,1,5.51,9020970,26899115602,1
1583,GOL,5.43,20121221,5,5.18,5686800,26899115602,1
1584,GOL,7.24,20111014,2,6.61,15262621,26899115602,1
1585,GOL,7.24,20111014,3,6.61,15262621,26899115602,1
1586,GOL,8.82,20111209,26,8.27,8566102,26899115602,0
1587,GOL,14.0,20110204,6,14.8,7857835,26899115602,1
1588,GOL,12.18,20091113,2,12.0,9315469,26899115602,1
1589,GOL,8.73,20090807,1,7.73,5403025,26899115602,1
1590,GOL,4.41,20090508,1,3.57,2849288,26899115602,1
1591,GOL,3.58,20090501,5,3.4,1330830,26899115602,1
1592,GOL,10.78,20080725,2,9.18,7881905,26899115602,1
1593,GOL,17.16,20080502,7,14.9,7818545,26899115602,1
1594,GOL,14.46,20170714,4,13.66,2489026,26899115602,1
1595,PAH,12.8,20170210,1,12.7,9208200,3235584926,1
1596,PAH,12.8,20170210,17,12.7,9208200,3235584926,1
1597,PAH,7.0,20160226,2,6.6,13347000,3235584926,1
1598,PAH,7.0,20160226,2,6.6,13347000,3235584926,1
1599,PAH,8.85,20160311,5,7.96,18771200,3235584926,1
1600,PAH,7.84,20160115,26,9.55,30385900,3235584926,0
1601,PAH,12.26,20151218,26,10.42,33117300,3235584926,0
1602,PAH,28.35,20150605,23,26.45,4819600,3235584926,1
1603,PAH,26.71,20150417,26,26.97,3273800,3235584926,0
1604,AEP,32.63,20081031,3,30.55,17734800,33512049221,1
1605,APU,43.32,20110916,1,42.769,447202,4412956078,1
1606,APU,27.64,20081017,1,21.6,1028696,4412956078,1
1607,APU,30.59,20081107,26,31.42,436797,4412956078,0
1608,GME,25.82,20161125,3,23.53,17675643,1777892115,1
1609,GME,30.81,20160722,4,28.0,23056639,1777892115,1
1610,GME,30.81,20160722,4,28.0,23056639,1777892115,1
1611,GME,43.41,20150529,3,40.69,15577932,1777892115,1
1612,GME,42.83,20140718,5,41.84,10858600,1777892115,1
1613,GME,40.62,20140328,8,37.99,29977600,1777892115,1
1614,GME,50.39,20130802,2,45.67,17474300,1777892115,1
1615,GME,39.01,20130614,3,36.75,26357100,1777892115,1
1616,GME,27.97,20130328,11,25.81,18589900,1777892115,1
1617,GME,22.92,20110401,3,21.8,18537300,1777892115,1
1618,GME,21.11,20100319,3,19.19,41677100,1777892115,1
1619,GME,24.81,20100416,20,23.37,32563900,1777892115,1
1620,GME,24.15,20090724,2,22.06,24525000,1777892115,1
1621,GME,24.15,20090724,2,22.06,24525000,1777892115,1
1622,GME,21.85,20081128,1,18.33,12430500,1777892115,1
1623,GME,21.85,20081128,1,18.33,12430500,1777892115,1
1624,GME,21.85,20081128,26,18.33,12430500,1777892115,0
1625,WHR,185.68,20170428,2,173.96,8413067,11975933454,1
1626,WHR,174.14,20160429,2,187.32,7387471,11975933454,1
1627,WHR,101.38,20121221,1,100.5,7179500,11975933454,1
1628,WHR,54.19,20120120,8,51.73,11414300,11975933454,1
1629,WHR,68.66,20120203,22,54.02,27034000,11975933454,1
1630,WHR,57.91,20111014,26,54.75,7214100,11975933454,0
1631,WHR,84.39,20101015,5,82.8,9803900,11975933454,1
1632,WHR,93.41,20100416,9,93.47,7080200,11975933454,1
1633,WHR,86.67,20100305,5,84.495,4573500,11975933454,1
1634,WHR,40.73,20090424,2,36.04,15969300,11975933454,1
1635,WHR,25.38,20090313,1,20.03,14623000,11975933454,1
1636,WHR,39.38,20081128,1,32.5,7929700,11975933454,1
1637,WHR,39.38,20081128,1,32.5,7929700,11975933454,1
1638,WHR,174.14,20160429,1,187.32,7387471,11975933454,1
1639,CEQP,19.5,20151127,1,2.02,8074339,2003295524,1
1640,CEQP,2.85,20151016,4,2.82,15179117,2003295524,1
1641,CEQP,19.5,20151127,21,2.02,8074339,2003295524,1
1642,CEQP,6.75,20150424,5,6.61,868257,2003295524,1
1643,CEQP,8.36,20150102,4,7.02,3674881,2003295524,1
1644,CEQP,8.36,20150102,26,7.02,3674881,2003295524,0
1645,CEQP,14.86,20140606,16,14.05,1981141,2003295524,1
1646,CEQP,15.16,20131108,8,14.94,1595805,2003295524,1
1647,CEQP,20.14,20130111,3,19.37,3026383,2003295524,1
1648,CEQP,27.12,20111021,2,24.98,4051172,2003295524,1
1649,CEQP,27.12,20111021,2,24.98,4051172,2003295524,1
1650,CEQP,24.4,20090206,3,23.1,1375830,2003295524,1
1651,CEQP,16.64,20081128,1,13.54,649075,2003295524,1
1652,CEQP,19.57,20081017,1,19.18,1692361,2003295524,1
1653,CEQP,22.44,20080919,26,23.38,1306297,2003295524,0
1654,DVA,64.89,20170623,26,66.01,7106852,14471535000,0
1655,DVA,56.75,20081031,1,48.0,5820800,14471535000,1
1656,DVA,56.75,20081031,3,48.0,5820800,14471535000,1
1657,DVA,62.56,20160212,1,63.28,9032888,14471535000,1
1658,BLX,16.12,20111104,1,16.36,900300,1188416127,1
1659,BLX,12.67,20081128,1,9.45,698200,1188416127,1
1660,BLX,12.67,20081128,1,9.45,698200,1188416127,1
1661,BLX,12.67,20081128,26,9.45,698200,1188416127,0
1662,Y,332.0,20110527,1,325.02,51200,9285230600,1
1663,Y,282.0,20081031,3,244.0,119400,9285230600,1
1664,CLDR,19.97,20170505,1,18.97,8279381,2591629954,1
1665,MSP,8.2,20081128,1,6.95,113112,68709748,1
1666,MSP,9.47,20081017,1,8.51,182077,68709748,1
1667,PFN,5.84,20081219,1,4.84,2230182,610312291,1
1668,PFN,4.89,20090227,26,5.81,1320648,610312291,0
1669,MUH,9.28,20081017,1,8.8,301271,165012780,1
1670,NRE,12.11,20151224,6,11.06,3161278,693565770,1
1671,RHT,53.22,20130920,14,52.99,5331800,22658320443,1
1672,RHT,54.99,20130517,6,51.9,12676800,22658320443,1
1673,RHT,42.32,20110923,4,40.45,20938200,22658320443,1
1674,RHT,37.27,20110902,2,36.35,12310200,22658320443,1
1675,RHT,45.43,20110218,1,44.77,6565600,22658320443,1
1676,RHT,22.88,20080808,4,21.34,9932800,22658320443,1
1677,EQGP,30.17,20150807,26,32.5,1619253,7585702500,0
1678,RELX,67.11,20150102,19,68.66,103735,46011966549,1
1679,RELX,35.79,20110204,11,35.08,169243,46011966549,1
1680,RELX,33.56,20090508,9,30.29,354454,46011966549,1
1681,RELX,31.35,20091113,26,32.24,306033,46011966549,0
1682,RELX,30.13,20090130,1,29.77,436921,46011966549,1
1683,PKO,15.86,20090227,26,16.14,259741,384972773,0
1684,CMC,15.99,20151009,2,14.35,7907633,2918126310,1
1685,CMC,17.29,20141031,3,16.32,9272648,2918126310,1
1686,CMC,11.1,20111014,2,10.0379,8325400,2918126310,1
1687,CMC,13.28,20111028,14,12.07,7850600,2918126310,1
1688,CMC,10.96,20110902,26,11.25,4874600,2918126310,0
1689,CMC,14.71,20100806,5,14.78,6072200,2918126310,1
1690,CMC,16.4,20100226,4,15.23,28718800,2918126310,1
1691,CMC,17.17,20090717,1,14.43,9542300,2918126310,1
1692,CMC,11.98,20081128,1,7.9,14729700,2918126310,1
1693,CMC,11.98,20081128,1,7.9,14729700,2918126310,1
1694,CMC,10.62,20090320,26,11.35,13868600,2918126310,0
1695,CMC,30.24,20080222,4,28.81,7099200,2918126310,1
1696,CMC,29.13,20080201,2,25.43,16934500,2918126310,1
1697,TMO,55.96,20110204,4,56.8,15253700,86342320269,1
1698,TMO,35.68,20081128,1,30.3,21383000,86342320269,1
1699,TMO,35.68,20081128,1,30.3,21383000,86342320269,1
1700,AVP,2.54,20170915,26,2.53,15739683,1042794528,0
1701,AVP,3.41,20170526,26,3.39,97679054,1042794528,0
1702,AVP,4.54,20170224,26,4.65,35643757,1042794528,0
1703,AVP,5.1,20160805,2,4.04,60023762,1042794528,1
1704,AVP,3.39,20160129,2,2.59,52968899,1042794528,1
1705,AVP,3.45,20151127,2,2.7,40172150,1042794528,1
1706,AVP,3.45,20151127,2,2.7,40172150,1042794528,1
1707,AVP,4.22,20151204,4,3.45,93037107,1042794528,1
1708,AVP,4.14,20151009,5,3.5,57901620,1042794528,1
1709,AVP,8.88,20150206,3,7.75,56976596,1042794528,1
1710,AVP,8.88,20150206,3,7.75,56976596,1042794528,1
1711,AVP,8.74,20150417,26,8.01,86301323,1042794528,0
1712,AVP,11.64,20141003,26,12.59,39535140,1042794528,0
1713,AVP,19.19,20120217,10,18.05,76973200,1042794528,1
1714,AVP,18.58,20120120,8,17.69,22532400,1042794528,1
1715,AVP,18.92,20120224,26,19.29,27283000,1042794528,0
1716,AVP,31.13,20100730,8,29.45,26574800,1042794528,1
1717,AVP,32.19,20100924,19,31.31,14975800,1042794528,1
1718,AVP,22.73,20090206,2,19.13,34685200,1042794528,1
1719,AVP,23.12,20081212,3,22.41,21107500,1042794528,1
1720,AVP,33.12,20091106,22,32.07,18900200,1042794528,1
1721,AVP,2.72,20151120,26,2.55,45932753,1042794528,0
1722,RMT,7.99,20100305,14,7.6,397104,377178265,1
1723,RMT,5.33,20081128,1,4.17,414914,377178265,1
1724,RMT,6.95,20091106,16,6.69,395341,377178265,1
1725,RMT,9.27,20080926,26,9.94,312688,377178265,0
1726,PAYC,37.46,20160506,1,38.6,5567387,5464393745,1
1727,PAYC,37.41,20150807,1,32.01,4731564,5464393745,1
1728,PAYC,16.84,20140815,4,13.7,729600,5464393745,1
1729,PAYC,16.84,20140815,4,13.7,729600,5464393745,1
1730,PAYC,16.84,20140815,16,13.7,729600,5464393745,1
1731,SEE,20.53,20090717,3,19.02,8248900,8833519462,1
1732,SEE,12.59,20090313,1,10.48,9444500,8833519462,1
1733,SEE,21.71,20080801,3,21.02,11033200,8833519462,1
1734,SEE,23.12,20080808,5,21.69,6254600,8833519462,1
1735,SEE,17.93,20090424,8,15.59,8762500,8833519462,1
1736,MT,4.85,20160304,10,3.69,72723523,37664157834,1
1737,MT,4.61,20151224,1,3.91,29427719,37664157834,1
1738,MT,3.82,20160129,26,3.6,54223071,37664157834,0
1739,MT,6.01,20151023,26,6.27,45118794,37664157834,0
1740,MT,11.89,20150515,6,10.53,44205966,37664157834,1
1741,MT,8.26,20150821,26,8.82,30870207,37664157834,0
1742,MT,32.95,20100723,3,29.96,33349187,37664157834,1
1743,MT,32.48,20110520,26,33.25,19228535,37664157834,0
1744,MT,39.96,20091204,5,39.09,26125738,37664157834,1
1745,MT,34.99,20090605,2,35.32,42012284,37664157834,1
1746,MT,23.68,20081128,1,19.67,31161552,37664157834,1
1747,MT,24.6,20081219,5,24.39,19917371,37664157834,1
1748,MT,78.18,20080222,2,70.5,18867587,37664157834,1
1749,ARA,14.97,20170929,26,14.25,465353,594606606,0
1750,ARA,24.1,20161118,3,19.09,1071475,594606606,1
1751,ARA,24.1,20161118,3,19.09,1071475,594606606,1
1752,ARA,18.27,20160930,26,19.23,527306,594606606,0
1753,MUX,3.08,20161202,1,2.75,15961587,751623420,1
1754,MUX,3.08,20161202,1,2.75,15961587,751623420,1
1755,MUX,2.95,20160610,2,2.43,17628009,751623420,1
1756,MUX,1.42,20160205,2,1.26,11741063,751623420,1
1757,MUX,1.12,20151224,4,1.02,3469753,751623420,1
1758,MUX,1.12,20151224,17,1.02,3469753,751623420,1
1759,MUX,1.1,20150102,2,1.08,11419672,751623420,1
1760,MUX,1.25,20150130,26,1.21,9817458,751623420,0
1761,MUX,1.26,20141205,26,1.36,16983596,751623420,0
1762,MUX,2.1,20140103,2,1.93,11139480,751623420,1
1763,MUX,2.04,20130726,4,1.97,14732440,751623420,1
1764,MUX,2.04,20130726,4,1.97,14732440,751623420,1
1765,MUX,2.31,20130524,5,1.91,18288287,751623420,1
1766,MUX,2.23,20130510,26,2.18,10840967,751623420,0
1767,MUX,2.43,20130301,26,2.63,10550165,751623420,0
1768,MUX,2.57,20120525,1,2.24,13594614,751623420,1
1769,MUX,3.62,20120106,3,3.47,9473182,751623420,1
1770,MUX,3.62,20120106,3,3.47,9473182,751623420,1
