Ticker,Opening Price,Closing Price,Date
ITUB,28.44,25.07,2006-06-09
ITUB,120.58,24.23,2005-10-07
ITUB,44.42,39.64,2004-04-30
ITUB,23.7,21.27,2003-01-24
ITUB,18.27,14.7,2002-09-27
ITUB,22.06,19.65,2002-09-20
ITUB,22.21,19.5,2002-08-16
ITUB,28.45,21.1,2002-07-26
ITUB,34.75,30.8,2002-06-07
UTI,3.47,2.87,2017-12-01
UTI,1.8,1.6,2016-10-07
UTI,3.02,2.47,2016-06-24
UTI,3.98,3.45,2016-05-06
UTI,4.86,4.24,2016-03-24
UTI,3.84,3.36,2016-02-12
UTI,3.59,3.16,2016-01-15
UTI,4.71,3.57,2016-01-08
UTI,5.53,3.74,2015-12-04
UTI,4.99,4.25,2015-10-30
UTI,5.59,4.88,2015-08-14
UTI,6.35,5.55,2015-08-07
UTI,8.36,5.96,2015-07-24
UTI,13.19,11.77,2014-01-31
UTI,12.36,9.47,2012-11-30
UTI,13.43,11.8,2011-11-25
UTI,22.21,19.45,2011-01-07
UTI,16.91,14.84,2010-08-13
UTI,20.57,16.72,2010-08-06
UTI,23.96,21.13,2010-05-07
UTI,20.61,17.99,2009-10-30
UTI,10.75,9.16,2009-03-06
UTI,17.4,12.18,2009-02-06
UTI,18.88,16.63,2008-12-05
UTI,16.34,14.34,2008-10-17
UTI,13.57,11.95,2008-03-28
UTI,13.98,12.5,2008-02-29
UTI,21.14,17.63,2007-11-30
UTI,23.06,19.22,2007-08-10
UTI,25.9,23.15,2007-07-20
UTI,19.75,17.7,2006-08-11
UTI,29.45,23.88,2006-04-13
UTI,37.3,32.19,2006-02-10
WEA,8.82,7.62,2009-03-06
WEA,9.82,8.12,2009-02-20
WEA,7.3,5.72,2008-11-21
WEA,8.35,7.31,2008-11-14
WEA,8.45,6.08,2008-10-10
WSR,13.88,12.16,2011-05-06
WBS,17.26,15.36,2011-09-23
WBS,20.81,18.27,2011-08-05
WBS,18.36,16.39,2010-08-13
WBS,19.6,17.38,2010-07-02
WBS,7.63,6.61,2009-05-15
WBS,6.55,5.0,2009-04-24
WBS,3.78,2.97,2009-03-06
WBS,4.2,3.15,2009-02-20
WBS,4.94,3.85,2009-02-13
WBS,8.06,4.28,2009-01-23
WBS,11.8,8.21,2009-01-16
WBS,14.04,12.57,2009-01-09
WBS,14.82,13.24,2008-12-12
WBS,15.22,11.7,2008-11-21
WBS,19.22,16.78,2008-10-24
WBS,24.65,18.3,2008-10-10
WBS,18.38,15.42,2008-07-11
WBS,25.9,20.67,2008-06-06
WBS,36.63,32.25,2001-08-24
WBS,26.62,23.81,2000-12-15
WBS,25.62,22.69,2000-10-13
WAIR,10.45,7.55,2017-08-11
WAIR,10.25,9.15,2017-05-05
WAIR,15.3,12.95,2017-02-10
WAIR,11.79,10.6,2016-01-08
WAIR,13.31,11.9,2015-11-13
WAIR,17.14,13.98,2014-11-21
WAIR,14.04,12.55,2012-06-15
WAIR,10.85,8.95,2011-10-07
WAIR,14.4,11.85,2011-08-12
RFI,13.76,12.36,2012-05-18
RFI,13.69,12.23,2011-08-05
RFI,7.3,6.53,2009-05-15
RFI,5.0,4.37,2009-03-06
RFI,8.14,6.52,2008-11-21
RFI,9.28,8.27,2008-11-14
RFI,11.9,8.2,2008-10-10
RFI,13.65,12.1,2001-09-21
HY,60.5,53.26,2016-08-12
HY,69.19,61.25,2016-04-29
HY,87.42,76.12,2014-08-01
WMB,32.06,28.56,2017-01-13
WMB,17.99,15.35,2016-03-24
WMB,19.32,16.01,2016-03-11
WMB,20.31,16.1,2016-01-15
WMB,25.52,20.31,2016-01-08
WMB,26.22,21.54,2015-12-18
WMB,29.55,26.42,2015-12-11
WMB,36.21,31.11,2015-12-04
WMB,49.35,42.76,2014-12-12
WMB,55.9,50.15,2014-10-10
WMB,28.03,24.73,2011-08-19
WMB,31.84,27.05,2011-08-05
WMB,19.75,17.67,2010-07-02
WMB,21.72,19.4,2010-05-21
WMB,23.78,20.33,2010-05-07
WMB,14.67,11.59,2009-02-20
WMB,15.61,14.0,2009-01-16
WMB,15.75,13.02,2008-12-05
WMB,15.95,14.08,2008-11-21
WMB,20.07,16.45,2008-11-14
WMB,18.95,16.77,2008-10-24
WMB,17.74,14.4,2008-10-10
WMB,24.51,19.06,2008-10-03
WMB,31.54,28.27,2008-08-08
WMB,35.35,31.77,2008-01-18
WMB,10.25,9.21,2003-11-07
WMB,7.86,6.84,2003-07-18
WMB,4.05,3.4,2003-01-24
WMB,2.83,2.25,2002-12-20
WMB,2.8,2.37,2002-12-06
WMB,2.81,2.34,2002-09-20
WMB,3.73,3.22,2002-08-30
WMB,2.82,2.53,2002-08-16
WMB,3.5,1.06,2002-07-26
WMB,6.2,5.45,2002-07-05
WMB,7.13,5.99,2002-06-28
WMB,8.45,7.35,2002-06-14
WMB,13.25,8.7,2002-06-07
WMB,17.0,14.2,2002-05-31
WMB,19.23,16.49,2002-05-10
WMB,23.41,20.0,2002-04-26
WMB,24.6,19.0,2002-02-01
WMB,27.45,24.31,2001-12-14
WMB,30.5,26.0,2001-09-21
WMB,41.0,34.94,2000-12-01
WMB,45.75,39.98,2000-09-22
WMB,42.38,36.38,2000-04-14
PB,42.62,38.01,2016-01-15
PB,25.04,21.16,2009-03-06
PB,28.0,24.45,2009-01-09
PB,31.23,26.94,2008-12-12
PB,33.46,29.23,2008-10-24
PB,30.67,27.59,2008-06-13
PB,26.61,23.04,2008-01-18
PB,34.67,30.82,2007-10-19
PB,27.05,24.12,2001-11-16
PB,24.62,21.6,2001-09-21
PB,22.38,19.81,2001-03-23
SRV,9.16,8.1,2016-02-12
SRV,10.2,8.44,2016-01-15
SRV,11.91,10.6,2015-12-04
SRV,14.05,12.58,2015-09-25
SRV,6.0,4.65,2015-01-23
SRV,7.81,6.56,2014-12-12
SRV,9.3,8.08,2010-05-21
SRV,9.09,8.18,2010-02-05
SRV,6.82,6.0,2009-08-28
SRV,6.6,5.9344,2009-06-19
SRV,4.95,4.294,2009-03-06
SRV,6.08,5.19,2009-02-20
SRV,6.76,5.08,2009-01-30
SRV,7.25,3.69,2008-12-26
SRV,9.86,8.11,2008-12-05
SRV,11.6,9.05,2008-11-21
SRV,14.0,11.17,2008-11-14
SRV,13.3,11.17,2008-10-24
SRV,13.2,8.34,2008-10-10
WCN,34.27,20.68,2013-03-01
WCN,34.21,17.35,2010-04-01
WCN,34.34,28.23,2008-11-28
WCN,34.11,30.54,2008-10-10
WCN,43.3,29.13,2007-03-16
WCN,43.6,28.75,2004-06-25
WCN,36.7,32.9,2003-04-25
WCN,27.39,23.91,2002-02-01
WCN,28.2,23.87,2001-09-21
WCN,29.94,26.37,2001-01-26
WCN,16.88,15.0,2000-06-23
WCN,12.97,10.25,2000-04-14
WCN,14.19,11.5,2000-01-28
CC,4.8,3.98,2016-01-15
CC,6.6,5.69,2015-11-13
CC,8.03,6.39,2015-10-16
CC,8.94,7.06,2015-09-25
CC,10.58,9.2,2015-08-21
CC,12.86,11.31,2015-07-24
CC,16.0,11.66,2015-07-10
JP,22.0,16.37,2017-12-01
JP,28.98,20.76,2017-10-27
JP,9.65,8.39,2016-06-10
JP,9.93,8.81,2016-01-08
OKE,24.3,20.18,2016-02-12
OKE,23.97,20.31,2015-12-11
OKE,29.63,24.8,2015-12-04
OKE,49.25,43.72,2015-01-09
OKE,52.25,44.86,2014-12-12
OKE,73.6,63.7,2011-08-05
OKE,21.93,18.93,2009-03-06
OKE,32.97,23.17,2008-10-10
OKE,18.65,16.35,2002-07-19
OKE,20.96,18.71,2002-07-12
OKE,41.43,20.59,2001-06-15
SDT,0.94,0.7902,2017-12-22
SDT,1.06,0.94,2017-12-15
SDT,1.67,1.5,2017-05-12
SDT,1.9,1.59,2016-08-05
SDT,2.61,1.95,2016-07-29
SDT,2.49,2.2,2016-05-20
SDT,2.87,2.49,2016-05-13
SDT,3.62,2.8,2016-04-29
SDT,2.9,2.25,2016-02-12
SDT,2.37,2.07,2016-01-15
SDT,2.53,2.23,2015-12-31
SDT,2.65,2.13,2015-12-18
SDT,2.95,2.65,2015-12-11
SDT,3.38,3.01,2015-12-04
SDT,3.71,3.03,2015-11-13
SDT,3.68,2.25,2015-08-21
SDT,4.35,3.7,2015-08-14
SDT,3.7,3.27,2015-03-13
SDT,4.4,3.9,2015-02-13
SDT,3.8,3.33,2014-12-05
SDT,4.3,3.82,2014-10-03
SDT,6.15,5.41,2014-08-15
SDT,7.7,6.85,2014-05-16
SDT,9.7,8.6,2014-02-14
SDT,12.84,10.19,2013-11-15
SDT,18.23,16.24,2013-02-15
SDT,17.5,15.24,2012-11-16
SDT,20.37,17.54,2012-11-09
SDT,24.5,21.6,2012-10-19
SDT,29.53,25.56,2012-05-18
AWF,14.31,12.74,2010-05-07
AWF,8.84,7.67,2009-02-20
AWF,7.05,5.9699,2008-11-21
AWF,8.67,7.38,2008-11-14
AWF,8.42,7.4899,2008-10-24
AWF,8.7,6.81,2008-10-10
AWF,10.55,9.35,2001-07-13
WFT,4.03,3.42,2017-11-17
WFT,3.94,3.54,2017-10-20
WFT,4.55,4.09,2017-06-16
WFT,6.1,5.47,2017-04-21
WFT,5.15,3.85,2016-11-04
WFT,6.31,5.17,2016-10-28
WFT,5.75,4.94,2016-05-20
WFT,8.07,5.67,2016-05-06
WFT,7.05,6.19,2016-01-15
WFT,8.4,6.97,2016-01-08
WFT,10.7,9.38,2015-10-16
WFT,9.85,8.11,2015-08-21
WFT,12.54,10.47,2014-12-12
WFT,16.53,13.1,2014-11-28
WFT,19.99,17.59,2014-10-10
WFT,12.77,11.47,2013-03-01
WFT,10.71,9.16,2012-11-16
WFT,17.17,15.09,2012-03-30
WFT,15.82,12.9,2011-09-23
WFT,17.47,15.05,2011-08-19
WFT,22.29,18.2,2011-08-05
WFT,24.14,20.59,2011-03-04
WFT,14.56,13.07,2010-07-02
WFT,17.93,15.3,2010-05-07
WFT,17.9,15.68,2010-01-29
WFT,20.88,18.76,2010-01-15
WFT,20.09,17.53,2009-10-30
WFT,20.13,18.1,2009-07-02
WFT,12.55,10.63,2009-02-13
WFT,12.51,10.77,2009-01-16
WFT,11.54,8.98,2008-12-05
WFT,12.49,10.28,2008-11-21
WFT,15.78,12.8,2008-11-14
WFT,15.98,12.98,2008-10-24
WFT,19.21,13.13,2008-10-10
WFT,26.53,20.0,2008-10-03
WFT,32.38,27.6,2008-09-26
WFT,70.84,59.2,2008-01-18
WFT,68.29,61.0,2007-10-19
WFT,48.91,42.0,2006-07-21
WFT,70.0,35.62,2005-12-02
WFT,35.7,31.95,2001-11-16
WFT,34.83,27.69,2001-09-21
WFT,37.37,33.27,2001-08-31
WFT,47.05,41.52,2001-07-13
WFT,58.0,50.95,2001-03-16
WFT,40.12,35.38,2000-10-27
WFT,48.0,42.44,2000-09-22
WFT,42.0,36.69,2000-01-28
RTN,38.94,34.88,2009-03-06
RTN,45.89,39.97,2009-02-27
RTN,52.2,45.65,2008-10-10
RTN,34.89,30.78,2002-07-19
RTN,38.75,34.83,2002-07-12
RTN,35.5,29.81,2000-12-01
RTN,21.75,19.25,2000-06-30
RTN,23.0,19.62,2000-01-21
RTN,28.31,25.37,2000-01-14
LXFT,61.25,45.7,2017-08-11
LXFT,74.82,57.82,2016-02-05
LXFT,76.55,68.08,2016-01-08
LXFT,43.15,38.36,2014-11-21
LXFT,36.24,31.33,2014-04-11
HMLP,17.28,13.58,2016-01-15
HMLP,17.07,15.0,2015-10-02
HMLP,19.08,16.81,2014-12-12
HMLP,21.13,18.4,2014-11-28
HMLP,23.2701,20.52,2014-10-10
IT,36.44,32.19,2011-08-19
IT,13.89,11.72,2009-02-06
IT,18.35,16.29,2009-01-09
IT,17.71,15.78,2008-11-14
IT,18.37,16.22,2008-10-24
IT,23.5,19.72,2008-10-03
IT,26.67,23.78,2008-09-12
IT,17.83,15.98,2008-01-04
IT,18.8,16.38,2007-12-14
IT,22.06,19.33,2007-11-09
IT,25.73,21.42,2007-11-02
IT,11.21,9.48,2005-02-04
IT,8.69,7.77,2003-02-07
IT,10.43,9.05,2002-12-13
IT,8.0,6.75,2002-10-04
IT,13.2,11.6,2002-04-26
IT,6.84,6.0,2001-04-06
IT,7.5,6.5,2001-03-16
IT,8.25,7.0,2000-12-15
IT,15.88,13.0,2000-04-14
IT,21.25,15.75,2000-03-31
WAC,0.85,0.725,2018-01-05
WAC,0.37,0.32,2017-11-24
WAC,0.44,0.37,2017-11-17
WAC,0.39,0.32,2017-08-18
WAC,0.55,0.38,2017-08-11
WAC,0.77,0.4,2017-08-04
WAC,0.88,0.77,2017-07-14
WAC,0.98,0.88,2017-07-07
WAC,0.97,0.83,2017-06-23
WAC,1.12,0.96,2017-06-09
WAC,1.1,0.73,2017-03-24
WAC,2.8,1.1,2017-03-17
WAC,3.25,2.8,2017-03-10
WAC,3.75,3.3,2017-02-10
WAC,4.8,4.3,2017-01-06
WAC,5.75,5.0,2016-12-23
WAC,7.4,5.8,2016-12-16
WAC,3.65,3.18,2016-08-19
WAC,2.84,2.36,2016-08-05
WAC,3.98,3.28,2016-06-17
WAC,4.66,4.03,2016-06-10
WAC,7.31,4.65,2016-05-06
WAC,8.09,7.25,2016-04-29
WAC,8.52,6.67,2016-03-04
WAC,8.9,7.78,2016-02-12
WAC,12.12,10.77,2016-01-22
WAC,15.05,11.97,2016-01-15
WAC,11.95,10.59,2015-11-06
WAC,14.89,11.96,2015-10-30
WAC,17.84,15.59,2015-10-02
WAC,21.78,18.42,2015-08-07
WAC,22.45,19.05,2015-07-10
WAC,21.0,16.67,2015-02-27
WAC,18.64,16.61,2014-12-26
WAC,22.8,17.37,2014-11-07
WAC,37.48,33.66,2013-06-21
WAC,41.86,32.49,2013-03-22
WAC,47.27,42.06,2013-03-15
WAC,46.06,40.72,2012-11-09
WAC,25.27,21.56,2011-11-11
WAC,27.09,24.19,2011-07-29
WAC,14.66,13.02,2009-10-30
WAC,0.18,0.14,2009-04-17
WAC,0.18,0.16,2009-04-09
WAC,0.19,0.17,2009-04-03
WAC,0.15,0.13,2009-03-06
WAC,0.19,0.16,2009-02-20
WAC,0.2,0.18,2009-01-30
WAC,0.12,0.1,2008-12-19
WAC,0.15,0.11,2008-11-28
WAC,0.19,0.16,2008-11-21
WAC,0.25,0.21,2008-11-14
WAC,0.2,0.13,2008-09-26
WAC,0.22,0.18,2008-09-19
WAC,0.2,0.1,2008-07-11
WAC,0.36,0.29,2008-06-06
WAC,0.32,0.26,2008-05-09
WAC,0.39,0.3,2008-04-18
WAC,0.55,0.41,2008-04-04
WAC,0.62,0.51,2008-03-28
WAC,0.81,0.7,2008-02-22
WAC,0.48,0.43,2008-01-18
WAC,0.57,0.4,2007-12-21
WAC,0.73,0.44,2007-11-30
WAC,0.82,0.69,2007-11-23
WAC,1.34,1.02,2007-11-16
WAC,1.83,1.55,2007-10-19
WAC,3.35,2.03,2007-08-10
WAC,3.82,3.38,2007-08-03
WAC,4.71,4.13,2007-07-13
WAC,6.35,5.1,2006-03-17
WAC,8.32,7.34,2005-09-23
WAC,9.78,8.5,2005-08-26
WAC,14.75,13.07,2004-04-08
WAC,12.75,10.11,2003-07-25
WAC,3.75,3.37,2000-02-11
FMC,96.55,51.39,2012-05-25
FMC,75.74,67.09,2011-08-19
FMC,89.27,77.65,2011-08-05
FMC,45.23,37.0,2008-11-14
FMC,36.69,30.75,2008-10-24
FMC,43.81,32.87,2008-10-10
FMC,56.6,45.5,2008-10-03
FMC,90.12,47.04,2007-09-14
FMC,25.27,19.98,2003-01-31
FMC,31.05,27.7,2002-11-08
FMC,35.45,31.85,2002-06-07
FMC,58.75,33.98,2002-01-04
FMC,58.5,47.0,2001-09-21
ING,11.84,10.18,2016-06-24
ING,9.56,8.54,2012-02-10
ING,8.98,7.81,2011-08-19
ING,11.12,9.58,2011-08-05
ING,10.6,9.53,2010-11-26
ING,9.05,7.05,2010-05-07
ING,9.86,8.87,2010-04-30
ING,9.75,8.72,2010-02-05
ING,10.44,9.39,2010-01-22
ING,14.38,9.84,2009-11-27
ING,15.56,12.9,2009-10-30
ING,11.12,9.75,2009-05-15
ING,6.88,6.18,2009-03-27
ING,4.26,3.16,2009-03-06
ING,5.19,4.51,2009-02-27
ING,6.65,5.2,2009-02-20
ING,8.91,7.59,2009-02-13
ING,11.4,9.33,2009-01-16
ING,9.18,6.89,2008-11-21
ING,11.1,9.53,2008-11-14
ING,12.15,8.9,2008-10-24
ING,16.81,10.65,2008-10-17
ING,21.93,15.5,2008-10-10
ING,29.72,25.85,2008-09-26
ING,39.16,34.12,2008-01-18
ING,13.73,11.17,2003-03-07
ING,19.55,17.55,2002-12-06
ING,18.53,14.89,2002-09-20
ING,25.9,22.6,2002-07-12
ING,25.15,21.3,2001-09-21
ING,65.26,32.2,2001-07-13
ING,70.03,61.12,2001-03-16
EQGP,23.05,19.97,2015-12-04
EQGP,26.94,24.02,2015-09-25
EQGP,32.5,27.68,2015-09-11
DCO,29.0,25.81,2017-11-10
DCO,33.89,29.11,2017-11-03
DCO,14.72,12.98,2016-01-15
DCO,21.02,16.13,2015-11-13
DCO,30.55,25.01,2015-05-15
DCO,27.11,24.26,2014-02-14
DCO,30.45,25.07,2013-11-01
DCO,25.15,19.0,2013-05-10
DCO,12.13,10.26,2012-05-04
DCO,12.89,11.25,2011-11-25
DCO,20.24,16.66,2011-08-12
DCO,22.2,19.8,2011-08-05
DCO,22.77,19.39,2011-05-06
DCO,22.91,20.35,2010-05-07
DCO,14.72,12.72,2009-02-27
DCO,18.0,15.86,2009-02-20
DCO,19.21,15.63,2008-11-14
DCO,19.83,15.05,2008-10-10
DCO,23.08,20.31,2008-10-03
DCO,26.57,23.87,2008-09-12
DCO,31.26,27.27,2008-08-01
DCO,28.1,24.65,2008-06-13
DCO,31.14,27.86,2008-06-06
DCO,36.07,29.47,2008-01-11
DCO,32.71,28.37,2007-05-04
DCO,22.8,19.16,2004-05-14
DCO,12.0,10.55,2003-03-07
DCO,15.25,13.7,2003-01-24
DCO,16.46,13.62,2002-10-25
DCO,19.0,16.49,2002-09-13
DCO,26.24,22.05,2002-07-05
DCO,20.5,18.25,2002-04-05
DCO,12.8,8.91,2001-09-21
DCO,15.5,13.69,2000-09-15
EXG,10.18,9.02,2011-08-05
EXG,11.48,10.03,2010-05-21
EXG,12.2,10.93,2010-05-07
EXG,9.81,8.24,2009-02-20
EXG,9.34,7.13,2008-11-21
EXG,10.58,9.34,2008-11-14
EXG,10.61,8.15,2008-10-10
EXG,14.13,12.66,2008-09-12
DEL,51.91,45.48,2010-05-21
DEL,52.87,46.25,2010-05-07
DEL,48.36,42.5,2009-10-30
DEL,51.24,46.0,2009-09-04
DEL,40.27,35.67,2009-05-15
DEL,50.02,43.48,2008-10-24
DEL,31.95,28.48,2003-09-26
DEL,25.65,22.35,2002-09-20
DEL,32.53,29.25,2002-07-19
DEL,18.88,16.94,2000-09-29
NNC,11.98,10.6,2008-11-21
NNC,11.2,9.87,2008-10-10
DHR,49.64,44.5,2011-08-05
DHR,69.75,62.63,2008-10-03
DHR,89.55,45.02,2004-05-21
DHR,62.79,56.2,2001-12-14
DHR,51.0,45.85,2001-09-21
DHR,63.25,56.0,2001-06-29
COP,47.56,42.76,2016-05-06
COP,38.24,32.9,2016-02-05
COP,73.56,66.07,2014-11-28
COP,71.95,53.17,2012-05-04
COP,44.1,39.44,2009-02-20
COP,53.08,47.39,2008-11-14
COP,54.4,48.45,2008-10-24
COP,63.1,48.23,2008-10-10
COP,73.88,66.14,2008-10-03
COP,83.75,72.89,2008-01-18
COP,107.55,55.01,2005-06-03
ASC,8.95,7.95,2017-12-01
ASC,7.9,6.95,2017-04-21
ASC,6.35,5.5,2016-11-04
ASC,8.16,7.26,2016-06-24
ASC,10.08,8.31,2016-02-05
ASC,10.84,9.2,2016-01-15
ASC,12.67,10.83,2016-01-08
ASC,12.83,10.8,2015-08-21
ASC,10.84,8.83,2014-10-10
CFX,32.41,25.4,2016-05-06
CFX,22.96,20.3,2016-01-08
CFX,34.42,30.43,2015-09-25
CFX,58.14,52.26,2014-10-10
CFX,31.05,26.9,2012-05-18
CFX,24.94,21.65,2011-08-19
CFX,13.06,11.71,2010-05-21
CFX,8.19,7.27,2009-05-15
CFX,7.02,6.01,2009-03-06
CFX,8.25,7.27,2009-02-27
CFX,9.47,8.19,2009-02-20
CFX,10.26,9.12,2009-01-30
CFX,9.05,7.08,2008-12-05
CFX,8.22,6.84,2008-11-14
CFX,8.99,6.34,2008-10-24
CFX,12.51,8.45,2008-10-10
CFX,18.16,12.96,2008-10-03
CFX,21.25,18.52,2008-09-12
CFX,24.34,21.07,2008-09-05
CFX,26.01,22.38,2008-08-08
VLY,16.28,14.44,2010-05-07
VLY,14.33,12.51,2009-05-15
VLY,11.21,9.0,2009-03-06
VLY,11.99,10.67,2009-02-20
VLY,13.98,12.17,2009-02-13
VLY,15.31,13.47,2009-01-23
VLY,17.53,15.48,2009-01-16
VLY,19.71,17.41,2009-01-09
VLY,21.18,18.0,2008-10-10
VLY,16.94,14.77,2008-07-03
VLY,22.89,20.23,2007-10-19
VLY,33.25,29.88,2001-01-05
PBF,28.29,25.12,2017-01-06
PBF,34.52,29.74,2016-02-05
PBF,30.05,26.78,2015-09-18
PBF,35.0,31.05,2015-08-21
PBF,28.05,24.74,2014-09-12
PBF,32.14,27.01,2014-06-27
PBF,25.9,22.77,2013-07-05
PBF,31.99,28.49,2013-05-03
RESI,10.6,9.46,2016-06-10
RESI,11.04,9.85,2016-05-20
RESI,9.62,8.65,2016-02-12
RESI,11.9,9.94,2016-01-15
RESI,14.48,12.86,2015-11-13
RESI,15.8,13.97,2015-10-02
RESI,20.83,18.54,2014-11-14
RESI,23.33,20.8,2014-11-07
RESI,24.44,21.95,2014-10-24
RESI,26.5,23.49,2014-08-01
GMED,26.0,22.95,2016-07-29
GMED,24.86,22.1,2015-09-25
GMED,22.28,19.29,2014-08-08
GMED,13.44,11.74,2012-12-07
GMED,16.61,14.38,2012-11-02
NSP,118.3,57.3,2017-12-22
NSP,32.26,27.4,2014-02-14
NSP,33.87,28.5,2013-02-08
NSP,29.23,26.06,2012-05-04
NSP,24.6,22.14,2011-11-25
NSP,31.95,25.28,2011-08-05
NSP,27.83,24.33,2010-08-06
NSP,22.66,16.67,2010-02-12
NSP,18.56,16.18,2008-11-14
NSP,18.97,16.3,2008-10-24
NSP,24.47,19.53,2008-10-10
NSP,29.53,24.5,2008-02-08
NSP,61.55,36.89,2007-02-16
NSP,58.6,45.6,2006-05-05
NSP,13.0,10.1,2004-08-06
NSP,16.13,14.49,2004-07-09
NSP,17.75,15.38,2004-05-07
NSP,16.85,14.79,2004-02-13
NSP,10.75,9.58,2003-09-26
NSP,12.41,10.57,2003-08-08
NSP,7.3,6.39,2003-03-07
NSP,6.24,5.2,2003-01-17
NSP,7.55,6.56,2002-12-13
NSP,7.26,5.65,2002-11-08
NSP,2.38,2.13,2002-09-20
NSP,3.41,2.85,2002-08-09
NSP,6.51,3.12,2002-08-02
NSP,8.01,6.25,2002-07-26
NSP,9.65,8.0,2002-07-19
NSP,13.6,11.43,2002-06-07
NSP,15.02,12.8,2002-05-31
NSP,23.7,15.65,2002-05-03
NSP,26.85,22.8,2002-01-25
NSP,32.05,28.44,2001-12-21
NSP,27.7,21.85,2001-10-19
NSP,26.21,22.8,2001-09-21
NSP,33.0,28.23,2001-09-07
NSP,28.3,24.1,2001-02-16
NSP,32.0,26.11,2000-12-22
NSP,40.65,34.6,2000-12-01
NSP,65.19,33.3,2000-10-20
NSP,84.5,75.7,2000-09-29
NSP,57.81,51.69,2000-07-28
NSP,53.94,46.13,2000-05-19
DG,91.12,75.5,2016-08-26
DG,67.66,60.02,2015-11-13
ORN,7.02,6.31,2017-08-04
ORN,8.18,7.22,2017-05-19
ORN,8.11,7.28,2017-03-24
ORN,9.4,8.36,2017-03-10
ORN,5.86,5.23,2016-05-06
ORN,5.15,4.21,2015-10-23
ORN,6.32,5.66,2015-09-25
ORN,9.42,8.39,2015-05-01
ORN,10.2,8.77,2015-03-06
ORN,12.89,10.51,2013-08-02
ORN,9.97,8.96,2013-04-05
ORN,7.2,6.36,2012-11-16
ORN,7.16,6.32,2012-10-12
ORN,8.77,5.96,2011-08-05
ORN,12.57,11.3,2011-03-04
ORN,14.84,11.16,2010-12-23
ORN,15.55,13.07,2010-07-02
ORN,16.11,14.37,2010-05-21
ORN,19.08,16.09,2010-05-07
ORN,21.97,19.34,2010-01-22
ORN,22.72,19.04,2009-10-30
ORN,20.15,17.21,2009-07-02
ORN,5.44,4.52,2008-11-14
ORN,5.84,5.18,2008-10-31
ORN,7.49,5.91,2008-10-24
ORN,7.89,6.47,2008-10-10
ORN,10.98,8.02,2008-10-03
ORN,13.16,11.3,2008-09-05
ORN,14.65,11.65,2008-01-11
DE,93.86,83.29,2015-08-21
DE,76.57,67.47,2011-09-23
DE,81.11,72.66,2011-08-05
DE,34.34,28.89,2009-02-20
DE,41.95,36.11,2009-02-13
DE,44.55,39.88,2009-01-16
DE,39.0,33.79,2008-11-14
DE,39.94,30.36,2008-10-24
DE,54.15,39.24,2008-10-03
DE,63.06,55.33,2008-09-26
DE,70.68,63.23,2008-09-05
DE,91.1,76.4,2008-01-18
DE,170.61,88.11,2007-12-07
DE,72.66,64.95,2005-08-19
DE,43.4,38.86,2002-07-19
DE,48.6,43.56,2002-07-12
DE,40.0,35.27,2001-09-21
DE,41.08,36.14,2001-03-23
DE,38.0,32.94,2000-08-18
DE,40.88,36.19,2000-02-11
CHL,54.96,48.21,2009-01-09
CHL,45.25,36.5,2008-10-24
CHL,17.25,15.47,2005-01-07
CHL,18.1,15.49,2002-01-11
CHL,15.35,13.19,2001-09-07
CHL,20.65,17.65,2001-08-17
CHL,24.27,21.45,2001-03-23
CHL,27.1,22.51,2001-03-02
CHL,32.25,27.62,2000-11-24
CHL,176.0,46.44,2000-07-07
CHL,143.5,126.62,2000-05-19
CHL,172.06,140.0,2000-04-14
CHL,169.5,150.25,2000-02-18
XCO,0.79,0.529,2017-12-01
XCO,1.46,0.87,2017-11-10
XCO,1.25,1.12,2017-10-13
XCO,1.53,1.32,2017-09-15
XCO,2.13,1.7,2017-09-01
XCO,1.34,1.04,2017-08-18
XCO,1.63,1.26,2017-08-11
XCO,2.02,1.63,2017-08-04
XCO,2.36,2.04,2017-07-28
XCO,2.62,2.19,2017-07-07
XCO,3.59,2.65,2017-06-30
XCO,4.22,3.6,2017-06-23
XCO,0.49,0.42,2017-05-05
XCO,0.64,0.54,2017-04-13
XCO,0.63,0.52,2017-03-24
XCO,0.65,0.56,2017-02-24
XCO,0.75,0.66,2017-02-10
XCO,0.8266,0.7069,2017-01-27
XCO,0.978,0.8737,2016-12-30
XCO,1.11,0.9899,2016-11-04
XCO,1.17,1.03,2016-09-02
XCO,0.72,0.6318,2016-05-20
XCO,1.75,0.7252,2016-05-13
XCO,1.19,1.06,2016-03-24
XCO,1.5,1.05,2016-03-18
XCO,1.15,0.94,2016-02-05
XCO,1.32,0.9133,2016-01-15
XCO,0.98,0.85,2015-12-18
XCO,1.14,0.9702,2015-12-11
XCO,1.35,1.12,2015-10-30
XCO,0.99,0.8,2015-09-25
XCO,0.79,0.6851,2015-09-11
XCO,0.77,0.6,2015-07-24
XCO,1.23,0.8557,2015-07-02
XCO,1.63,1.21,2015-06-19
XCO,2.0,1.74,2015-05-08
XCO,2.2,1.94,2015-04-24
XCO,1.92,1.54,2015-03-13
XCO,2.1,1.89,2015-03-06
XCO,2.5,2.18,2015-02-20
XCO,2.39,2.09,2015-01-02
XCO,2.59,2.24,2014-12-12
XCO,3.77,2.94,2014-11-28
XCO,2.92,2.31,2014-10-10
XCO,3.74,2.96,2014-10-03
