,Ticker,Opening Price,Closing Price,Date,Name
8978,DCO,15.5,13.69,2000-09-15,Ducommun Incorporated
8979,CPT,67.68,60.18,2011-08-05,Camden Property Trust
8980,CPT,30.14,26.96,2009-05-15,Camden Property Trust
8981,CPT,23.49,20.74,2009-03-20,Camden Property Trust
8982,CPT,21.44,18.79,2009-02-27,Camden Property Trust
8983,CPT,26.67,19.16,2008-11-21,Camden Property Trust
8984,CPT,33.77,26.65,2008-11-14,Camden Property Trust
8985,CPT,34.0,28.9,2008-10-24,Camden Property Trust
8986,CPT,43.57,33.83,2008-10-17,Camden Property Trust
8987,CPT,53.93,47.5,2008-09-26,Camden Property Trust
8988,CPT,64.23,55.67,2007-07-27,Camden Property Trust
8989,MDP,30.0,26.56,2011-08-05,Meredith Corporation
8990,MDP,31.43,27.06,2009-10-30,Meredith Corporation
8991,MDP,14.5,12.96,2009-02-20,Meredith Corporation
8992,MDP,15.93,12.66,2008-11-21,Meredith Corporation
8993,MDP,18.68,16.11,2008-11-14,Meredith Corporation
8994,MDP,24.74,20.3,2008-10-10,Meredith Corporation
8995,MDP,29.07,25.2,2008-10-03,Meredith Corporation
8996,MDP,27.21,24.17,2008-07-11,Meredith Corporation
8997,MDP,37.31,32.09,2008-04-25,Meredith Corporation
8998,MDP,31.88,28.5,2001-09-21,Meredith Corporation
8999,MDP,33.0,28.56,2000-08-11,Meredith Corporation
9000,MDP,29.0,22.44,2000-03-10,Meredith Corporation
9001,MDP,33.12,27.81,2000-02-18,Meredith Corporation
9002,MET,44.31,38.81,2016-02-05,"MetLife, Inc."
9003,MET,47.12,42.03,2016-01-08,"MetLife, Inc."
9004,MET,34.39,30.21,2012-05-18,"MetLife, Inc."
9005,MET,32.04,26.82,2011-09-23,"MetLife, Inc."
9006,MET,41.73,36.35,2011-08-05,"MetLife, Inc."
9007,MET,45.95,40.71,2010-05-07,"MetLife, Inc."
9008,MET,34.06,29.39,2009-05-15,"MetLife, Inc."
9009,MET,17.1,12.22,2009-03-06,"MetLife, Inc."
9010,MET,22.25,18.46,2009-02-27,"MetLife, Inc."
9011,MET,25.63,21.43,2009-02-20,"MetLife, Inc."
9012,MET,31.59,26.8,2009-02-13,"MetLife, Inc."
9013,MET,31.63,28.44,2009-01-16,"MetLife, Inc."
9014,MET,36.14,31.87,2009-01-09,"MetLife, Inc."
9015,MET,37.18,33.23,2008-12-26,"MetLife, Inc."
9016,MET,26.95,18.48,2008-11-21,"MetLife, Inc."
9017,MET,35.25,28.14,2008-11-14,"MetLife, Inc."
9018,MET,42.33,30.25,2008-10-10,"MetLife, Inc."
9019,MET,51.31,42.13,2008-10-03,"MetLife, Inc."
9020,MET,60.2,53.81,2008-09-26,"MetLife, Inc."
9021,MET,27.65,24.75,2002-07-19,"MetLife, Inc."
9022,MET,32.9,28.4,2001-03-16,"MetLife, Inc."
9023,SNR,10.44,9.36,2017-08-04,New Senior Investment Group Inc.
9024,SNR,11.54,10.19,2016-10-07,New Senior Investment Group Inc.
9025,SNR,9.52,8.27,2016-02-12,New Senior Investment Group Inc.
9026,SNR,15.76,13.65,2015-06-26,New Senior Investment Group Inc.
9027,PCG,52.93,44.57,2017-12-22,Pacific Gas & Electric Co.
9028,PCG,68.9,57.72,2017-10-13,Pacific Gas & Electric Co.
9029,PCG,37.4,29.7,2008-10-10,Pacific Gas & Electric Co.
9030,PCG,10.6,9.19,2002-10-11,Pacific Gas & Electric Co.
9031,PCG,12.72,11.28,2002-09-20,Pacific Gas & Electric Co.
9032,PCG,12.25,8.81,2002-08-02,Pacific Gas & Electric Co.
9033,PCG,16.65,14.98,2002-07-12,Pacific Gas & Electric Co.
9034,PCG,20.25,17.89,2002-06-28,Pacific Gas & Electric Co.
9035,PCG,23.3,20.7,2002-05-17,Pacific Gas & Electric Co.
9036,PCG,16.99,15.2,2001-09-28,Pacific Gas & Electric Co.
9037,PCG,11.1,7.2,2001-04-06,Pacific Gas & Electric Co.
9038,PCG,11.9,10.65,2001-03-23,Pacific Gas & Electric Co.
9039,PCG,14.35,11.42,2001-03-16,Pacific Gas & Electric Co.
9040,PCG,11.56,9.75,2001-01-19,Pacific Gas & Electric Co.
9041,PCG,19.63,12.63,2001-01-05,Pacific Gas & Electric Co.
9042,PCG,24.06,20.06,2000-12-22,Pacific Gas & Electric Co.
9043,PCG,26.81,23.56,2000-12-08,Pacific Gas & Electric Co.
9044,PCG,27.38,24.21,2000-09-29,Pacific Gas & Electric Co.
9045,KST,7.28,6.05,2008-11-21,Scudder Strategic Income Trust
9046,KST,8.83,6.12,2008-10-10,Scudder Strategic Income Trust
9047,KST,12.25,10.5,2001-09-21,Scudder Strategic Income Trust
9048,KST,13.65,12.25,2001-08-10,Scudder Strategic Income Trust
9049,RYI,10.0,8.95,2017-05-12,Ryerson Holding Corporation
9050,RYI,13.7,10.0,2017-05-05,Ryerson Holding Corporation
9051,RYI,13.6,11.95,2017-04-13,Ryerson Holding Corporation
9052,RYI,10.9,9.55,2017-03-10,Ryerson Holding Corporation
9053,RYI,14.3,11.3,2017-01-13,Ryerson Holding Corporation
9054,RYI,11.07,9.06,2016-10-07,Ryerson Holding Corporation
9055,RYI,14.47,11.58,2016-08-12,Ryerson Holding Corporation
9056,RYI,18.74,14.18,2016-07-22,Ryerson Holding Corporation
9057,RYI,3.86,2.85,2016-01-22,Ryerson Holding Corporation
9058,RYI,4.22,3.79,2016-01-15,Ryerson Holding Corporation
9059,RYI,4.93,4.19,2015-12-18,Ryerson Holding Corporation
9060,RYI,5.4,4.67,2015-11-20,Ryerson Holding Corporation
9061,RYI,6.48,5.01,2015-09-25,Ryerson Holding Corporation
9062,RYI,7.09,6.12,2015-09-11,Ryerson Holding Corporation
9063,RYI,7.57,6.57,2015-08-21,Ryerson Holding Corporation
9064,RYI,7.6,6.77,2015-07-31,Ryerson Holding Corporation
9065,RYI,7.33,6.38,2015-04-02,Ryerson Holding Corporation
9066,RYI,6.76,6.08,2015-02-27,Ryerson Holding Corporation
9067,RYI,9.56,8.12,2015-01-09,Ryerson Holding Corporation
9068,RYI,12.11,9.68,2014-11-14,Ryerson Holding Corporation
9069,RYI,13.15,11.09,2014-10-10,Ryerson Holding Corporation
9070,VALE,11.69,10.52,2017-02-24,VALE S.A.
9071,VALE,5.62,4.78,2016-05-06,VALE S.A.
9072,VALE,4.74,3.83,2016-03-11,VALE S.A.
9073,VALE,3.19,2.71,2016-02-26,VALE S.A.
9074,VALE,2.68,2.37,2016-01-15,VALE S.A.
9075,VALE,3.17,2.6,2016-01-08,VALE S.A.
9076,VALE,5.49,4.79,2015-10-16,VALE S.A.
9077,VALE,5.05,4.52,2015-09-25,VALE S.A.
9078,VALE,6.33,5.67,2015-03-27,VALE S.A.
9079,VALE,7.38,6.42,2015-03-06,VALE S.A.
9080,VALE,8.34,7.19,2014-12-12,VALE S.A.
9081,VALE,32.93,27.98,2011-08-05,VALE S.A.
9082,VALE,30.81,27.19,2010-05-07,VALE S.A.
9083,VALE,30.76,27.64,2010-01-22,VALE S.A.
9084,VALE,15.27,13.6,2009-02-20,VALE S.A.
9085,VALE,10.99,9.82,2008-12-05,VALE S.A.
9086,VALE,11.41,10.03,2008-11-21,VALE S.A.
9087,VALE,13.61,11.47,2008-11-14,VALE S.A.
9088,VALE,12.7,10.5,2008-10-24,VALE S.A.
9089,VALE,13.85,12.28,2008-10-17,VALE S.A.
9090,VALE,13.43,12.06,2008-10-10,VALE S.A.
9091,VALE,19.19,15.77,2008-10-03,VALE S.A.
9092,VALE,24.0,20.89,2008-09-26,VALE S.A.
9093,VALE,32.11,28.83,2008-01-18,VALE S.A.
9094,VALE,51.01,27.25,2007-09-14,VALE S.A.
9095,VALE,46.11,40.1,2007-08-17,VALE S.A.
9096,VALE,37.06,32.7,2007-03-02,VALE S.A.
9097,VALE,47.35,21.72,2006-06-09,VALE S.A.
9098,VALE,31.25,26.96,2005-04-15,VALE S.A.
9099,VALE,58.75,52.43,2004-03-12,VALE S.A.
9100,VALE,26.85,24.1,2002-07-26,VALE S.A.
9101,PKD,1.15,0.98,2017-10-13,Parker Drilling Company
9102,PKD,1.3,1.15,2017-07-28,Parker Drilling Company
9103,PKD,1.9,1.7,2017-03-10,Parker Drilling Company
9104,PKD,2.4,1.95,2017-02-24,Parker Drilling Company
9105,PKD,2.3,2.05,2016-10-28,Parker Drilling Company
9106,PKD,3.06,2.63,2016-05-06,Parker Drilling Company
9107,PKD,1.36,1.18,2016-02-05,Parker Drilling Company
9108,PKD,1.62,1.31,2016-01-15,Parker Drilling Company
9109,PKD,1.83,1.58,2016-01-08,Parker Drilling Company
9110,PKD,2.1,1.82,2015-12-31,Parker Drilling Company
9111,PKD,2.28,1.91,2015-12-18,Parker Drilling Company
9112,PKD,3.53,3.17,2015-10-16,Parker Drilling Company
9113,PKD,3.11,2.73,2015-09-11,Parker Drilling Company
9114,PKD,3.78,3.37,2015-06-19,Parker Drilling Company
9115,PKD,3.45,3.09,2015-02-27,Parker Drilling Company
9116,PKD,3.05,2.58,2014-12-12,Parker Drilling Company
9117,PKD,3.52,3.07,2014-12-05,Parker Drilling Company
9118,PKD,4.0,3.55,2014-11-28,Parker Drilling Company
9119,PKD,4.85,4.12,2014-10-10,Parker Drilling Company
9120,PKD,5.88,5.21,2014-09-19,Parker Drilling Company
9121,PKD,5.35,4.8,2013-03-01,Parker Drilling Company
9122,PKD,6.0,5.3,2013-02-22,Parker Drilling Company
9123,PKD,5.11,4.58,2012-06-01,Parker Drilling Company
9124,PKD,5.2,4.53,2011-09-23,Parker Drilling Company
9125,PKD,5.85,5.07,2011-08-19,Parker Drilling Company
9126,PKD,6.46,5.63,2011-08-05,Parker Drilling Company
9127,PKD,7.13,5.94,2011-05-06,Parker Drilling Company
9128,PKD,4.01,3.51,2010-07-02,Parker Drilling Company
9129,PKD,5.56,4.53,2010-05-07,Parker Drilling Company
9130,PKD,5.58,4.96,2010-04-16,Parker Drilling Company
9131,PKD,6.17,5.2,2009-10-30,Parker Drilling Company
9132,PKD,4.56,4.06,2009-07-02,Parker Drilling Company
9133,PKD,5.22,4.59,2009-06-19,Parker Drilling Company
9134,PKD,4.26,3.61,2009-05-15,Parker Drilling Company
9135,PKD,1.81,1.55,2009-02-20,Parker Drilling Company
9136,PKD,2.03,1.81,2009-02-13,Parker Drilling Company
9137,PKD,2.88,2.33,2009-01-23,Parker Drilling Company
9138,PKD,3.1,2.79,2008-11-21,Parker Drilling Company
9139,PKD,4.12,3.14,2008-11-14,Parker Drilling Company
9140,PKD,5.07,3.88,2008-11-07,Parker Drilling Company
9141,PKD,4.38,3.9,2008-10-24,Parker Drilling Company
9142,PKD,6.22,3.4,2008-10-10,Parker Drilling Company
9143,PKD,8.65,6.39,2008-10-03,Parker Drilling Company
9144,PKD,9.92,8.89,2008-07-03,Parker Drilling Company
9145,PKD,9.49,8.14,2007-08-03,Parker Drilling Company
9146,PKD,11.0,9.49,2007-07-27,Parker Drilling Company
9147,PKD,7.52,6.68,2006-06-09,Parker Drilling Company
9148,PKD,8.1,7.06,2006-05-19,Parker Drilling Company
9149,PKD,9.38,8.4,2006-03-10,Parker Drilling Company
9150,PKD,11.57,10.12,2006-02-10,Parker Drilling Company
9151,PKD,9.32,8.09,2005-10-07,Parker Drilling Company
9152,PKD,5.53,4.83,2005-05-13,Parker Drilling Company
9153,PKD,6.0,5.1,2005-04-15,Parker Drilling Company
9154,PKD,3.81,3.07,2004-08-06,Parker Drilling Company
9155,PKD,3.6,3.14,2004-04-30,Parker Drilling Company
9156,PKD,2.69,2.34,2003-08-01,Parker Drilling Company
9157,PKD,2.52,2.1,2003-03-14,Parker Drilling Company
9158,PKD,2.79,2.35,2002-08-30,Parker Drilling Company
9159,PKD,3.03,2.3,2002-08-02,Parker Drilling Company
9160,PKD,3.7,3.17,2002-06-21,Parker Drilling Company
9161,PKD,4.25,3.71,2002-06-07,Parker Drilling Company
9162,PKD,3.49,2.89,2001-11-16,Parker Drilling Company
9163,PKD,3.8,3.22,2001-11-02,Parker Drilling Company
9164,PKD,4.22,2.32,2001-09-21,Parker Drilling Company
9165,PKD,5.9,5.02,2001-07-13,Parker Drilling Company
9166,PKD,6.82,6.04,2001-06-22,Parker Drilling Company
9167,PKD,6.4,5.67,2001-04-06,Parker Drilling Company
9168,PKD,5.563,4.313,2000-12-01,Parker Drilling Company
9169,PKD,6.5,5.563,2000-10-27,Parker Drilling Company
9170,PKD,5.688,5.0,2000-07-21,Parker Drilling Company
9171,PKD,6.25,5.563,2000-06-09,Parker Drilling Company
9172,PKD,4.625,4.0,2000-04-14,Parker Drilling Company
9173,PKD,4.0,3.563,2000-01-28,Parker Drilling Company
9174,HUN,28.1,24.75,2017-05-26,Huntsman Corporation
9175,HUN,17.74,15.44,2016-09-09,Huntsman Corporation
9176,HUN,11.28,9.49,2016-01-08,Huntsman Corporation
9177,HUN,12.67,11.03,2015-12-04,Huntsman Corporation
9178,HUN,13.09,10.68,2015-10-02,Huntsman Corporation
9179,HUN,25.29,21.55,2014-12-12,Huntsman Corporation
9180,HUN,25.77,22.78,2014-10-10,Huntsman Corporation
9181,HUN,13.08,11.63,2012-07-13,Huntsman Corporation
9182,HUN,14.57,12.74,2012-05-18,Huntsman Corporation
9183,HUN,10.52,9.43,2011-11-25,Huntsman Corporation
9184,HUN,12.12,10.26,2011-09-23,Huntsman Corporation
9185,HUN,14.14,11.73,2011-08-19,Huntsman Corporation
9186,HUN,19.63,12.7,2011-08-05,Huntsman Corporation
9187,HUN,17.83,16.02,2011-01-21,Huntsman Corporation
9188,HUN,10.48,9.32,2010-08-13,Huntsman Corporation
9189,HUN,11.45,9.92,2010-05-07,Huntsman Corporation
9190,HUN,6.24,5.28,2009-06-26,Huntsman Corporation
9191,HUN,2.54,2.25,2009-03-06,Huntsman Corporation
9192,HUN,2.82,2.3,2009-02-20,Huntsman Corporation
9193,HUN,2.97,2.66,2009-01-30,Huntsman Corporation
9194,HUN,3.46,3.11,2009-01-16,Huntsman Corporation
9195,HUN,4.05,3.46,2008-12-19,Huntsman Corporation
9196,HUN,7.08,5.91,2008-12-05,Huntsman Corporation
9197,HUN,9.17,6.54,2008-11-21,Huntsman Corporation
9198,HUN,10.18,8.49,2008-11-07,Huntsman Corporation
9199,HUN,12.39,10.1,2008-10-31,Huntsman Corporation
9200,HUN,10.73,8.61,2008-09-26,Huntsman Corporation
9201,HUN,12.99,10.88,2008-09-19,Huntsman Corporation
9202,HUN,14.7,13.22,2008-08-01,Huntsman Corporation
9203,HUN,12.84,10.69,2008-06-27,Huntsman Corporation
9204,HUN,21.04,12.84,2008-06-20,Huntsman Corporation
9205,HUN,21.55,19.37,2007-03-02,Huntsman Corporation
9206,HUN,22.75,20.23,2005-05-13,Huntsman Corporation
9207,MTR,13.25,11.25,2017-02-24,Mesa Royalty Trust
9208,MTR,12.5,10.15,2016-10-28,Mesa Royalty Trust
9209,MTR,10.21,8.57,2016-05-13,Mesa Royalty Trust
9210,MTR,7.5,6.27,2015-12-11,Mesa Royalty Trust
9211,MTR,8.49,7.56,2015-12-04,Mesa Royalty Trust
9212,MTR,10.168,9.04,2015-11-06,Mesa Royalty Trust
9213,MTR,11.41,9.58,2015-10-02,Mesa Royalty Trust
9214,MTR,11.88,9.55,2015-08-21,Mesa Royalty Trust
9215,MTR,23.1,20.52,2015-04-02,Mesa Royalty Trust
9216,MTR,22.75,19.23,2015-03-20,Mesa Royalty Trust
9217,MTR,26.9,23.55,2014-12-12,Mesa Royalty Trust
9218,MTR,33.66,30.02,2014-10-10,Mesa Royalty Trust
9219,MTR,30.3,25.864,2014-07-25,Mesa Royalty Trust
9220,MTR,33.5,29.63,2014-07-03,Mesa Royalty Trust
9221,MTR,34.12,30.284000000000002,2012-07-06,Mesa Royalty Trust
9222,MTR,29.67,26.35,2012-06-01,Mesa Royalty Trust
9223,MTR,37.76,33.47,2012-04-20,Mesa Royalty Trust
9224,MTR,52.18,43.49,2010-05-21,Mesa Royalty Trust
9225,MTR,42.3,37.8,2010-03-19,Mesa Royalty Trust
9226,MTR,26.76,24.0,2009-07-10,Mesa Royalty Trust
9227,MTR,28.0,25.2,2009-03-27,Mesa Royalty Trust
9228,MTR,29.0,23.5,2009-02-20,Mesa Royalty Trust
9229,MTR,34.3,29.0,2009-02-13,Mesa Royalty Trust
9230,MTR,43.0,36.923,2008-12-05,Mesa Royalty Trust
9231,MTR,52.0,40.2501,2008-11-21,Mesa Royalty Trust
9232,MTR,52.0,42.76,2008-10-10,Mesa Royalty Trust
9233,MTR,70.0,54.0,2008-10-03,Mesa Royalty Trust
9234,MTR,43.5,39.1,2001-09-28,Mesa Royalty Trust
9235,BXMX,13.54,12.16,2010-05-07,Nuveen S&P 500 Buy-Write Income Fund
9236,BXMX,10.7,9.54,2009-02-20,Nuveen S&P 500 Buy-Write Income Fund
9237,BXMX,11.11,9.53,2008-11-21,Nuveen S&P 500 Buy-Write Income Fund
9238,BXMX,12.05,9.32,2008-10-10,Nuveen S&P 500 Buy-Write Income Fund
9239,HIG,44.71,39.85,2016-07-29,"Hartford Financial Services Group, Inc. (The)"
9240,HIG,19.43,17.07,2012-05-18,"Hartford Financial Services Group, Inc. (The)"
9241,HIG,19.83,17.83,2011-11-04,"Hartford Financial Services Group, Inc. (The)"
9242,HIG,18.37,16.07,2011-09-23,"Hartford Financial Services Group, Inc. (The)"
9243,HIG,20.2,17.72,2011-08-19,"Hartford Financial Services Group, Inc. (The)"
9244,HIG,23.78,20.57,2011-08-05,"Hartford Financial Services Group, Inc. (The)"
9245,HIG,24.27,21.71,2010-07-02,"Hartford Financial Services Group, Inc. (The)"
9246,HIG,28.87,25.3,2010-05-07,"Hartford Financial Services Group, Inc. (The)"
9247,HIG,14.77,12.95,2009-06-12,"Hartford Financial Services Group, Inc. (The)"
9248,HIG,17.04,14.6,2009-05-15,"Hartford Financial Services Group, Inc. (The)"
9249,HIG,5.86,3.62,2009-03-06,"Hartford Financial Services Group, Inc. (The)"
9250,HIG,8.15,6.1,2009-02-27,"Hartford Financial Services Group, Inc. (The)"
9251,HIG,11.68,6.79,2009-02-20,"Hartford Financial Services Group, Inc. (The)"
9252,HIG,14.56,12.46,2009-02-13,"Hartford Financial Services Group, Inc. (The)"
9253,HIG,14.34,12.68,2009-02-06,"Hartford Financial Services Group, Inc. (The)"
9254,HIG,18.09,13.8,2009-01-16,"Hartford Financial Services Group, Inc. (The)"
9255,HIG,16.89,14.48,2008-12-12,"Hartford Financial Services Group, Inc. (The)"
9256,HIG,11.64,4.95,2008-11-21,"Hartford Financial Services Group, Inc. (The)"
9257,HIG,16.08,12.65,2008-11-14,"Hartford Financial Services Group, Inc. (The)"
9258,HIG,23.01,10.32,2008-10-31,"Hartford Financial Services Group, Inc. (The)"
9259,HIG,29.14,24.3,2008-10-24,"Hartford Financial Services Group, Inc. (The)"
9260,HIG,30.38,19.23,2008-10-10,"Hartford Financial Services Group, Inc. (The)"
9261,HIG,54.74,27.4,2008-10-03,"Hartford Financial Services Group, Inc. (The)"
9262,HIG,64.82,57.62,2008-07-11,"Hartford Financial Services Group, Inc. (The)"
9263,HIG,62.99,56.3,2004-10-15,"Hartford Financial Services Group, Inc. (The)"
9264,HIG,49.1,41.1,2002-11-01,"Hartford Financial Services Group, Inc. (The)"
9265,HIG,70.81,63.06,2001-01-05,"Hartford Financial Services Group, Inc. (The)"
9266,HIG,60.75,53.69,2000-06-09,"Hartford Financial Services Group, Inc. (The)"
9267,HIG,52.0,46.56,2000-04-07,"Hartford Financial Services Group, Inc. (The)"
9268,HIG,40.38,34.63,2000-02-11,"Hartford Financial Services Group, Inc. (The)"
9269,HIG,43.31,37.94,2000-01-21,"Hartford Financial Services Group, Inc. (The)"
9270,SB,2.13,1.82,2017-06-02,"Safe Bulkers, Inc"
9271,SB,2.44,2.16,2017-04-21,"Safe Bulkers, Inc"
9272,SB,1.46,1.3,2017-02-17,"Safe Bulkers, Inc"
9273,SB,1.61,1.43,2017-01-27,"Safe Bulkers, Inc"
9274,SB,1.55,1.35,2016-12-02,"Safe Bulkers, Inc"
9275,SB,1.81,1.54,2016-11-25,"Safe Bulkers, Inc"
9276,SB,1.27,0.9515,2016-05-06,"Safe Bulkers, Inc"
9277,SB,0.82,0.7106,2016-03-24,"Safe Bulkers, Inc"
9278,SB,0.639,0.5474,2016-02-26,"Safe Bulkers, Inc"
9279,SB,0.47,0.3477,2016-01-15,"Safe Bulkers, Inc"
9280,SB,0.81,0.4605,2016-01-08,"Safe Bulkers, Inc"
9281,SB,1.06,0.8252,2015-12-18,"Safe Bulkers, Inc"
9282,SB,1.47,1.06,2015-12-04,"Safe Bulkers, Inc"
9283,SB,2.0,1.23,2015-11-20,"Safe Bulkers, Inc"
9284,SB,3.08,2.06,2015-11-13,"Safe Bulkers, Inc"
9285,SB,3.3,2.92,2015-09-25,"Safe Bulkers, Inc"
9286,SB,3.94,3.53,2015-07-24,"Safe Bulkers, Inc"
9287,SB,3.43,3.05,2015-06-12,"Safe Bulkers, Inc"
9288,SB,3.67,3.29,2015-03-13,"Safe Bulkers, Inc"
9289,SB,6.35,5.48,2014-10-10,"Safe Bulkers, Inc"
9290,SB,8.08,7.14,2014-08-01,"Safe Bulkers, Inc"
9291,SB,11.4,9.69,2014-03-14,"Safe Bulkers, Inc"
9292,SB,10.0,8.9,2014-01-24,"Safe Bulkers, Inc"
9293,SB,4.85,3.68,2012-11-16,"Safe Bulkers, Inc"
9294,SB,5.58,4.81,2012-11-09,"Safe Bulkers, Inc"
9295,SB,6.64,5.97,2011-11-25,"Safe Bulkers, Inc"
9296,SB,9.45,8.31,2011-04-15,"Safe Bulkers, Inc"
9297,SB,8.08,7.25,2010-05-07,"Safe Bulkers, Inc"
9298,SB,8.2,6.97,2010-03-19,"Safe Bulkers, Inc"
9299,SB,8.05,6.96,2009-10-30,"Safe Bulkers, Inc"
9300,SB,3.2,2.81,2009-03-20,"Safe Bulkers, Inc"
9301,SB,4.44,3.8,2009-02-27,"Safe Bulkers, Inc"
9302,SB,5.85,4.38,2009-02-20,"Safe Bulkers, Inc"
9303,SB,7.3,5.9,2009-02-13,"Safe Bulkers, Inc"
9304,SB,8.9,6.9,2009-01-16,"Safe Bulkers, Inc"
9305,SB,6.61,5.91,2008-12-26,"Safe Bulkers, Inc"
9306,SB,5.9,3.83,2008-11-21,"Safe Bulkers, Inc"
9307,SB,7.1,5.87,2008-11-14,"Safe Bulkers, Inc"
9308,SB,6.24,4.97,2008-10-24,"Safe Bulkers, Inc"
9309,SB,7.0,6.17,2008-10-17,"Safe Bulkers, Inc"
9310,SB,8.6,6.89,2008-10-10,"Safe Bulkers, Inc"
9311,SB,12.4,9.32,2008-10-03,"Safe Bulkers, Inc"
9312,SB,16.0,12.75,2008-09-26,"Safe Bulkers, Inc"
9313,SB,17.98,16.14,2008-09-12,"Safe Bulkers, Inc"
9314,STI,19.38,16.97,2011-09-23,"SunTrust Banks, Inc."
9315,STI,20.55,18.31,2011-08-12,"SunTrust Banks, Inc."
9316,STI,24.87,21.51,2011-08-05,"SunTrust Banks, Inc."
9317,STI,25.67,22.44,2010-07-02,"SunTrust Banks, Inc."
9318,STI,23.11,20.76,2009-09-04,"SunTrust Banks, Inc."
9319,STI,15.43,13.71,2009-05-22,"SunTrust Banks, Inc."
9320,STI,19.98,15.05,2009-05-15,"SunTrust Banks, Inc."
9321,STI,11.45,9.36,2009-03-06,"SunTrust Banks, Inc."
9322,STI,12.41,8.72,2009-02-13,"SunTrust Banks, Inc."
9323,STI,14.82,12.26,2009-01-30,"SunTrust Banks, Inc."
9324,STI,18.0,14.97,2009-01-23,"SunTrust Banks, Inc."
9325,STI,25.24,19.94,2009-01-16,"SunTrust Banks, Inc."
9326,STI,29.47,25.56,2009-01-09,"SunTrust Banks, Inc."
9327,STI,33.38,27.5,2008-12-12,"SunTrust Banks, Inc."
9328,STI,32.99,22.45,2008-11-21,"SunTrust Banks, Inc."
9329,STI,39.86,33.52,2008-11-14,"SunTrust Banks, Inc."
9330,STI,42.59,35.11,2008-10-24,"SunTrust Banks, Inc."
9331,STI,51.83,36.4,2008-10-10,"SunTrust Banks, Inc."
9332,STI,57.77,50.48,2008-09-26,"SunTrust Banks, Inc."
9333,STI,35.45,30.94,2008-07-11,"SunTrust Banks, Inc."
9334,STI,43.99,37.27,2008-06-20,"SunTrust Banks, Inc."
9335,STI,52.28,46.32,2008-06-06,"SunTrust Banks, Inc."
9336,STI,62.26,54.94,2008-03-28,"SunTrust Banks, Inc."
9337,STI,59.38,49.31,2000-06-16,"SunTrust Banks, Inc."
9338,WLK,53.93,47.28,2016-01-08,Westlake Chemical Corporation
9339,WLK,63.7,54.35,2014-12-12,Westlake Chemical Corporation
9340,WLK,71.39,63.6,2014-11-28,Westlake Chemical Corporation
9341,WLK,133.59,66.97,2014-03-21,Westlake Chemical Corporation
9342,WLK,56.52,49.86,2012-06-01,Westlake Chemical Corporation
9343,WLK,64.5,56.7,2012-05-04,Westlake Chemical Corporation
9344,WLK,41.77,36.42,2011-09-23,Westlake Chemical Corporation
9345,WLK,43.13,37.81,2011-08-19,Westlake Chemical Corporation
9346,WLK,52.67,43.59,2011-08-05,Westlake Chemical Corporation
9347,WLK,23.1,20.64,2010-05-21,Westlake Chemical Corporation
9348,WLK,28.14,22.29,2010-05-07,Westlake Chemical Corporation
9349,WLK,24.41,21.65,2010-01-22,Westlake Chemical Corporation
9350,WLK,12.22,10.74,2009-03-06,Westlake Chemical Corporation
9351,WLK,13.99,12.49,2009-02-27,Westlake Chemical Corporation
9352,WLK,18.15,15.53,2008-11-07,Westlake Chemical Corporation
9353,WLK,17.68,15.76,2008-10-24,Westlake Chemical Corporation
9354,WLK,19.76,17.15,2008-10-10,Westlake Chemical Corporation
9355,WLK,15.3,13.49,2008-07-03,Westlake Chemical Corporation
9356,WLK,19.79,15.95,2008-02-22,Westlake Chemical Corporation
9357,WLK,19.31,16.05,2008-01-04,Westlake Chemical Corporation
9358,WLK,27.95,24.8,2007-07-27,Westlake Chemical Corporation
9359,WLK,32.15,28.86,2007-03-02,Westlake Chemical Corporation
9360,WLK,35.2,31.53,2007-02-23,Westlake Chemical Corporation
9361,WLK,30.87,27.26,2006-06-09,Westlake Chemical Corporation
9362,WLK,30.05,26.93,2005-08-26,Westlake Chemical Corporation
9363,WLK,27.95,23.09,2005-05-13,Westlake Chemical Corporation
9364,IMAX,34.87,30.85,2015-08-21,Imax Corporation
9365,IMAX,17.7,14.76,2011-08-19,Imax Corporation
9366,IMAX,19.68,16.48,2011-08-05,Imax Corporation
9367,IMAX,27.62,18.96,2011-07-29,Imax Corporation
9368,IMAX,32.99,28.42,2011-07-08,Imax Corporation
9369,IMAX,36.45,31.45,2011-06-10,Imax Corporation
9370,IMAX,15.86,13.95,2010-07-02,Imax Corporation
9371,IMAX,5.18,4.65,2009-02-13,Imax Corporation
9372,IMAX,3.36,2.55,2008-11-21,Imax Corporation
9373,IMAX,3.61,3.23,2008-10-24,Imax Corporation
9374,IMAX,4.71,3.41,2008-10-10,Imax Corporation
9375,IMAX,6.36,4.71,2008-10-03,Imax Corporation
9376,IMAX,5.14,4.34,2007-11-09,Imax Corporation
9377,IMAX,4.75,3.85,2007-08-10,Imax Corporation
9378,IMAX,5.64,5.02,2007-05-11,Imax Corporation
9379,IMAX,4.76,3.5,2006-11-10,Imax Corporation
9380,IMAX,5.72,4.56,2006-08-25,Imax Corporation
9381,IMAX,10.23,6.05,2006-08-11,Imax Corporation
9382,IMAX,8.29,7.32,2005-12-23,Imax Corporation
9383,IMAX,9.01,7.805,2005-04-29,Imax Corporation
9384,IMAX,10.15,9.08,2005-03-18,Imax Corporation
9385,IMAX,5.06,4.5,2004-07-30,Imax Corporation
